"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"K29_1A","L3","MAD","KLYS:LI29:11","S29","","LCAV","831.6518764","2846.32205","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_1B","L3","MAD","KLYS:LI29:11","S29","","LCAV","834.6959764","2849.36615","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_1C","L3","MAD","KLYS:LI29:11","S29","","LCAV","837.7400764","2852.41025","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29146","L3","MAD","COLL:LI29:146","S29","","COLL","842.0778264","2856.748","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29201","L3","MAD","BPMS:LI29:201","S29","","BPM","842.3938264","2857.064","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29201","L3","MAD","QUAD:LI29:201","S29","","QUAD","842.3938264","2857.064","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29202","L3","MAD","XCOR:LI29:202","S29","","XCOR","842.7998264","2857.47","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29203","L3","MAD","YCOR:LI29:203","S29","","YCOR","843.1526264","2857.8228","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_2A","L3","MAD","KLYS:LI29:21","S29","","LCAV","843.9962764","2858.66645","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_2B","L3","MAD","KLYS:LI29:21","S29","","LCAV","847.0403764","2861.71055","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_2C","L3","MAD","KLYS:LI29:21","S29","","LCAV","850.0844764","2864.75465","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_2D","L3","MAD","KLYS:LI29:21","S29","","LCAV","853.1285764","2867.79875","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29301","L3","MAD","BPMS:LI29:301","S29","","BPM","854.7382264","2869.4084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29301","L3","MAD","QUAD:LI29:301","S29","","QUAD","854.7382264","2869.4084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29302","L3","MAD","XCOR:LI29:302","S29","","XCOR","855.1498264","2869.82","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29303","L3","MAD","YCOR:LI29:303","S29","","YCOR","855.5097264","2870.1799","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_3A","L3","MAD","KLYS:LI29:31","S29","","LCAV","856.3406764","2871.01085","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_3B","L3","MAD","KLYS:LI29:31","S29","","LCAV","859.3847764","2874.05495","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_3C","L3","MAD","KLYS:LI29:31","S29","","LCAV","862.4288764","2877.09905","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_3D","L3","MAD","KLYS:LI29:31","S29","","LCAV","865.4729764","2880.14315","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29401","L3","MAD","BPMS:LI29:401","S29","","BPM","867.0826264","2881.7528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29401","L3","MAD","QUAD:LI29:401","S29","","QUAD","867.0826264","2881.7528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29402","L3","MAD","XCOR:LI29:402","S29","","XCOR","867.4898264","2882.16","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29403","L3","MAD","YCOR:LI29:403","S29","","YCOR","867.7398264","2882.41","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_4A","L3","MAD","KLYS:LI29:41","S29","","LCAV","868.6850764","2883.35525","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_4B","L3","MAD","KLYS:LI29:41","S29","","LCAV","871.7291764","2886.39935","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_4C","L3","MAD","KLYS:LI29:41","S29","","LCAV","874.7732764","2889.44345","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29446","L3","MAD","COLL:LI29:446","S29","","COLL","879.1112264","2893.7814","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29501","L3","MAD","BPMS:LI29:501","S29","","BPM","879.4270264","2894.0972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29501","L3","MAD","QUAD:LI29:501","S29","","QUAD","879.4270264","2894.0972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29502","L3","MAD","XCOR:LI29:502","S29","","XCOR","879.8874264","2894.5576","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29503","L3","MAD","YCOR:LI29:503","S29","","YCOR","880.1636264","2894.8338","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_5A","L3","MAD","KLYS:LI29:51","S29","","LCAV","881.0294764","2895.69965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_5B","L3","MAD","KLYS:LI29:51","S29","","LCAV","884.0735764","2898.74375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_5C","L3","MAD","KLYS:LI29:51","S29","","LCAV","887.1176764","2901.78785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29546","L3","MAD","COLL:LI29:546","S29","","COLL","891.4558264","2906.126","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29601","L3","MAD","BPMS:LI29:601","S29","","BPM","891.7714264","2906.4416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29601","L3","MAD","QUAD:LI29:601","S29","","QUAD","891.7714264","2906.4416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29602","L3","MAD","XCOR:LI29:602","S29","","XCOR","892.3016264","2906.9718","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29603","L3","MAD","YCOR:LI29:603","S29","","YCOR","892.6731264","2907.3433","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_6A","L3","MAD","KLYS:LI29:61","S29","","LCAV","893.3738764","2908.04405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_6B","L3","MAD","KLYS:LI29:61","S29","","LCAV","896.4179764","2911.08815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_6C","L3","MAD","KLYS:LI29:61","S29","","LCAV","899.4620764","2914.13225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_6D","L3","MAD","KLYS:LI29:61","S29","","LCAV","902.5061764","2917.17635","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29701","L3","MAD","BPMS:LI29:701","S29","","BPM","904.1158264","2918.786","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29701","L3","MAD","QUAD:LI29:701","S29","","QUAD","904.1158264","2918.786","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29702","L3","MAD","XCOR:LI29:702","S29","","XCOR","904.5298264","2919.2","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29703","L3","MAD","YCOR:LI29:703","S29","","YCOR","904.9286264","2919.5988","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_7A","L3","MAD","KLYS:LI29:71","S29","","LCAV","905.7182764","2920.38845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_7B","L3","MAD","KLYS:LI29:71","S29","","LCAV","908.7623764","2923.43255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_7C","L3","MAD","KLYS:LI29:71","S29","","LCAV","911.8064764","2926.47665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_7D","L3","MAD","KLYS:LI29:71","S29","","LCAV","914.7631264","2929.4333","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29801","L3","MAD","BPMS:LI29:801","S29","","BPM","916.4602264","2931.1304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29801","L3","MAD","QUAD:LI29:801","S29","","QUAD","916.4602264","2931.1304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29802","L3","MAD","XCOR:LI29:802","S29","","XCOR","916.9302264","2931.6004","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29803","L3","MAD","YCOR:LI29:803","S29","","YCOR","917.2092264","2931.8794","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8A","L3","MAD","KLYS:LI29:81","S29","","LCAV","918.0626764","2932.73285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8B","L3","MAD","KLYS:LI29:81","S29","","LCAV","921.1067764","2935.77695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8C","L3","MAD","KLYS:LI29:81","S29","","LCAV","924.1508764","2938.82105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K29_8D","L3","MAD","KLYS:LI29:81","S29","","LCAV","927.1949764","2941.86515","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC29900","L3","MAD","XCOR:LI29:900","S29","","XCOR","928.1287264","2942.7989","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC29900","L3","MAD","YCOR:LI29:900","S29","","YCOR","928.4087264","2943.0789","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM29901","L3","MAD","BPMS:LI29:901","S29","","BPM","929.1237264","2943.7939","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q29901","L3","MAD","QUAD:LI29:901","S29","","QUAD","929.1237264","2943.7939","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30013","L3","MAD","LI30:PROF:13","S29","","PROF","929.4298264","2944.1","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30014","L3","MAD","LI30:PROF:14","S29","","PROF","929.6328264","2944.303","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29956","L3","MAD","COLL:LI29:956","S29","","COLL","930.5478264","2945.218","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1A","L3","MAD","KLYS:LI30:11","S30","","LCAV","933.2518764","2947.92205","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1B","L3","MAD","KLYS:LI30:11","S30","","LCAV","936.2959764","2950.96615","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1C","L3","MAD","KLYS:LI30:11","S30","","LCAV","939.3400764","2954.01025","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_1D","L3","MAD","KLYS:LI30:11","S30","","LCAV","941.9468264","2956.617","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30143","L3","MAD","LI30:PROF:143","S30","","PROF","943.1648264","2957.835","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30144","L3","MAD","LI30:PROF:144","S30","","PROF","943.3678264","2958.038","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30146","L3","MAD","COLL:LI30:146","S30","","COLL","943.5828264","2958.253","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30201","L3","MAD","BPMS:LI30:201","S30","","BPM","943.9938264","2958.664","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30201","L3","MAD","QUAD:LI30:201","S30","","QUAD","943.9938264","2958.664","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30202","L3","MAD","XCOR:LI30:202","S30","","XCOR","944.5748264","2959.245","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30203","L3","MAD","YCOR:LI30:203","S30","","YCOR","944.9050264","2959.5752","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2A","L3","MAD","KLYS:LI30:21","S30","","LCAV","945.5962764","2960.26645","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2B","L3","MAD","KLYS:LI30:21","S30","","LCAV","948.6403764","2963.31055","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2C","L3","MAD","KLYS:LI30:21","S30","","LCAV","951.6844764","2966.35465","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_2D","L3","MAD","KLYS:LI30:21","S30","","LCAV","954.7285764","2969.39875","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30301","L3","MAD","BPMS:LI30:301","S30","","BPM","956.3382264","2971.0084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30301","L3","MAD","QUAD:LI30:301","S30","","QUAD","956.3382264","2971.0084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30302","L3","MAD","XCOR:LI30:302","S30","","XCOR","956.8172264","2971.4874","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30303","L3","MAD","YCOR:LI30:303","S30","","YCOR","957.1472264","2971.8174","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3A","L3","MAD","KLYS:LI30:31","S30","","LCAV","957.9406764","2972.61085","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3B","L3","MAD","KLYS:LI30:31","S30","","LCAV","960.9847764","2975.65495","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3C","L3","MAD","KLYS:LI30:31","S30","","LCAV","964.0288764","2978.69905","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_3D","L3","MAD","KLYS:LI30:31","S30","","LCAV","966.6356264","2981.3058","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30401","L3","MAD","BPMS:LI30:401","S30","","BPM","968.6826264","2983.3528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30401","L3","MAD","QUAD:LI30:401","S30","","QUAD","968.6826264","2983.3528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30402","L3","MAD","XCOR:LI30:402","S30","","XCOR","969.1486264","2983.8188","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30403","L3","MAD","YCOR:LI30:403","S30","","YCOR","969.4276264","2984.0978","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4A","L3","MAD","KLYS:LI30:41","S30","","LCAV","970.2850764","2984.95525","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4B","L3","MAD","KLYS:LI30:41","S30","","LCAV","973.3291764","2987.99935","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4C","L3","MAD","KLYS:LI30:41","S30","","LCAV","976.3732764","2991.04345","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_4D","L3","MAD","KLYS:LI30:41","S30","","LCAV","978.9800264","2993.6502","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30443","L3","MAD","LI30:PROF:443","S30","","PROF","980.1948264","2994.865","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30444","L3","MAD","LI30:PROF:444","S30","","PROF","980.3978264","2995.068","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30446","L3","MAD","COLL:LI30:446","S30","","COLL","980.6038264","2995.274","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30501","L3","MAD","BPMS:LI30:501","S30","","BPM","981.0270264","2995.6972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30501","L3","MAD","QUAD:LI30:501","S30","","QUAD","981.0270264","2995.6972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30502","L3","MAD","XCOR:LI30:502","S30","","XCOR","981.4800264","2996.1502","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30503","L3","MAD","YCOR:LI30:503","S30","","YCOR","981.7720264","2996.4422","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5A","L3","MAD","KLYS:LI30:51","S30","","LCAV","982.6294764","2997.29965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5B","L3","MAD","KLYS:LI30:51","S30","","LCAV","985.6735764","3000.34375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5C","L3","MAD","KLYS:LI30:51","S30","","LCAV","988.7176764","3003.38785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_5D","L3","MAD","KLYS:LI30:51","S30","","LCAV","991.3244264","3005.9946","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30543","L3","MAD","LI30:PROF:543","S30","","PROF","992.5408264","3007.211","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"P30544","L3","MAD","LI30:PROF:544","S30","","PROF","992.7518264","3007.422","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C30546","L3","MAD","COLL:LI30:546","S30","","COLL","992.9628264","3007.633","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30601","L3","MAD","BPMS:LI30:601","S30","","BPM","993.1698264","3007.84","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30601","L3","MAD","QUAD:LI30:601","S30","","QUAD","993.1698264","3007.84","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30602","L3","MAD","XCOR:LI30:602","S30","","XCOR","993.8458264","3008.516","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30603","L3","MAD","YCOR:LI30:603","S30","","YCOR","994.6458264","3009.316","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6A","L3","MAD","KLYS:LI30:61","S30","","LCAV","994.9738764","3009.64405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6B","L3","MAD","KLYS:LI30:61","S30","","LCAV","998.0179764","3012.68815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6C","L3","MAD","KLYS:LI30:61","S30","","LCAV","1001.0620762","3015.73225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_6D","L3","MAD","KLYS:LI30:61","S30","","LCAV","1004.018726","3018.6889","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30701","L3","MAD","BPMS:LI30:701","S30","","BPM","1005.529826","3020.2","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30701","L3","MAD","QUAD:LI30:701","S30","","QUAD","1005.529826","3020.2","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30702","L3","MAD","XCOR:LI30:702","S30","","XCOR","1006.177526","3020.8477","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30703","L3","MAD","YCOR:LI30:703","S30","","YCOR","1006.983226","3021.6534","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7A","L3","MAD","KLYS:LI30:71","S30","","LCAV","1007.318276","3021.98845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7B","L3","MAD","KLYS:LI30:71","S30","","LCAV","1010.362376","3025.03255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7C","L3","MAD","KLYS:LI30:71","S30","","LCAV","1013.406476","3028.07665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_7D","L3","MAD","KLYS:LI30:71","S30","","LCAV","1016.363126","3031.0333","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM30801","L3","MAD","BPMS:LI30:801","S30","","BPM","1017.859826","3032.53","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q30801","L3","MAD","QUAD:LI30:801","S30","","QUAD","1017.859826","3032.53","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30802","L3","MAD","XCOR:LI30:802","S30","","XCOR","1018.526526","3033.1967","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30803","L3","MAD","YCOR:LI30:803","S30","","YCOR","1018.907526","3033.5777","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8A","L3","MAD","KLYS:LI30:81","S30","","LCAV","1019.662676","3034.33285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8B","L3","MAD","KLYS:LI30:81","S30","","LCAV","1022.706776","3037.37695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC30900","L3","MAD","YCOR:LI30:900","S30","","YCOR","1024.990826","3039.661","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K30_8C","L3","MAD","KLYS:LI30:81","S30","","LCAV","1025.750876","3040.42105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC30900","L3","MAD","XCOR:LI30:900","S30","","XCOR","1026.457726","3041.1279","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY1","CLTH","MAD","TORO:CLTH:104","S30","","IMON","1028.063426","3042.7336","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY2","CLTH","MAD","TORO:CLTH:105","S30","","IMON","1028.313476","3042.98365","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY3","CLTH","MAD","TORO:CLTH:107","S30","","IMON","1028.563526","3043.2337","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY34","CLTH","MAD","TORO:CLTH:108","S30","","IMON","1028.977826","3043.648","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY1B","CLTH","MAD","TORO:CLTH:122","S30","","IMON","1031.882426","3046.5526","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY2B","CLTH","MAD","TORO:CLTH:124","S30","","IMON","1032.198176","3046.86835","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"IMBSY3B","CLTH","MAD","TORO:CLTH:126","S30","","IMON","1032.513926","3047.1841","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YCBSYQ1","CLTH","MAD","YCOR:CLTH:133","S30","","YCOR","1033.908026","3048.5782","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q50Q1","CLTH","MAD","QUAD:CLTH:140","S30","","QUAD","1035.474102","3050.144276","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPMBSYQ1","CLTH","MAD","BPMS:CLTH:140","BSY","","BPM","1036.061726","3050.7319","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XCBSYQ2","CLTH","MAD","XCOR:CLTH:168","BSY","","XCOR","1041.083702","3055.753876","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q50Q2","CLTH","MAD","QUAD:CLTH:170","BSY","","QUAD","1041.745853","3056.416027","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPMBSYQ2","CLTH","MAD","BPMS:CLTH:170","BSY","","BPM","1041.987153","3056.657327","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPMCUS","CLTH","MAD","BPMS:CLTH:215","BSY","","BPM","1050.663704","3065.333878","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, "
"Q50Q3","BSYH","MAD","QUAD:BSYH:445","BSY","","QUAD","1096.934572","3111.604746","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMBSYQ3","BSYH","MAD","BPMS:BSYH:445","BSY","","BPM","1097.169522","3111.839696","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCBSYQ3","BSYH","MAD","XCOR:BSYH:452","BSY","","XCOR","1098.560172","3113.230346","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCBSYQ4","BSYH","MAD","YCOR:BSYH:461","BSY","","YCOR","1100.577826","3115.248","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMBSYQ4","BSYH","MAD","BPMS:BSYH:465","BSY","","BPM","1101.308286","3115.97846","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"Q4","BSYH","MAD","QUAD:BSYH:465","BSY","","QUAD","1101.308286","3115.97846","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCBSY3","BSYH","MAD","COLL:BSYH:471","BSY","","PC","1102.483426","3117.1536","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCAPM1","BSYH","MAD","COLL:BSYH:479","BSY","","PC","1104.091294","3118.761468","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCAPM2","BSYH","MAD","XCOR:BSYH:485","BSY","","XCOR","1105.547007","3120.217181","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCAPM2","BSYH","MAD","YCOR:BSYH:485","BSY","","YCOR","1105.547007","3120.217181","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCAPM2","BSYH","MAD","COLL:BSYH:487","BSY","","PC","1105.741379","3120.411554","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCAPM3","BSYH","MAD","COLL:BSYH:495","BSY","","PC","1107.391439","3122.061614","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
